Country,Year,Production (tonnes),Exports (tonnes),Domestic_consumption (tonnes),Gross_opening_stocks (tonnes),imports (tonnes),Re_exports (US dollar per kg),Price_grower (US dollar per kg),Price_retail (US dollar per kg),Consumption (tonnes),Country_code,Latitude,Longitude,Country_type,Continent
Kenya,2019,50622.474,50153.2066,4290,3000,0,0,0,0,0,KE,-0.023559,37.906193,producer,Africa
Lao People's Democratic Republic,1990,0,5899.979952,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,1991,0,5899.979952,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,1992,0,6111,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,1993,0,8500.019976,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,1994,0,9180,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,1995,0,9913.979952,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,1996,0,8650.019952,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,1997,0,6604.979976,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,1998,10285.44,6701.279976,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,1999,14326.32,11480.15995,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2000,12731.1,15275.93998,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2001,15488.712,11887.13991,0,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2002,24120.258,16684.02,9480,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2003,21687.75,13959,6180,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2004,22766.502,16023.9996,8100,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2005,16778.76,14213.99995,8400,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2006,23465.916,7191.860292,8400,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2007,23587.38,15101.27053,8400,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2008,24336.624,15486.2767,9000,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2009,26032.134,15831.70658,9000,780,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2010,32661.696,17271.46988,9000,360,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2011,30840.006,25257.95369,9000,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2012,32430.138,21585.71381,9000,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2013,32665.032,23979.06658,9000,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2014,33149.544,22183.58082,9000,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2015,32109.522,24190.1941,9000,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2016,30619.548,23146.78445,9000,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2017,32002.182,23135.2592,9300,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2018,38806.98,21661.29807,9300,0,0,0,0,0,0,,,,producer,Asia
Lao People's Democratic Republic,2019,37310.676,34520.20952,9420,0,0,0,0,0,0,,,,producer,Asia
Liberia,1990,180,1344.66,180,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,1991,180,0,180,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,1992,180,0,180,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,1993,300,0,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,1994,300,0,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,1995,300,0,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,1996,300,0,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,1997,300,0,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,1998,1066.74,194.64,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,1999,729.78,912.54,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2000,738.3,214.98,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2001,709.98,433.62,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2002,748.92,346.5,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2003,304.8,396.24,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2004,346.8,0,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2005,321.66,46.8,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2006,403.656,26.76,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2007,411.066,140.120004,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2008,744.702,103.8,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2009,761.52,547.2,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2010,626.316,432.959976,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2011,614.124,472.758972,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2012,607.278,168.658002,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2013,356.34,212.359998,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2014,424.398,80.740002,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2015,602.802,211.200006,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2016,725.202,177.3,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2017,978.3,660.700002,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2018,356.202,463.999998,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Liberia,2019,351,34.999998,300,0,0,0,0,0,0,LR,6.428055,-9.429499,producer,Africa
Mexico,1990,280454.7,220986.2401,82440,58440,0,0,1.75,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,1991,283632.36,211849.2001,72000,44880,0,0,1.91,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,1992,204048.66,199922.46,78000,59100,0,0,1.28,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,1993,301409.28,195816.9601,64200,12075,0,0,1.75,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,1994,249526.62,167342.76,61200,53040,0,0,3.48,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,1995,317993.28,217589.5199,70740,53940,0,0,3.59,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,1996,306573.06,278009.8201,74100,31440,0,0,2.72,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,1997,288093.66,270145.4401,72060,12480,0,0,3,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,1998,288080.88,203941.5601,66480,11700,0,0,2.24,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,1999,373120.59,261457.5001,69000,600,0,0,1.78,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2000,288898.734,318221.4205,78300,11580,0,0,1.41,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2001,266304.24,199989.9599,90000,21240,0,0,1.19,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2002,261085.56,158679.54,90000,23940,0,0,0.99,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2003,252061.158,155735.5799,90000,41280,0,0,1.41,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2004,232040.844,141715.8793,90000,57960,0,0,2,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2005,253479.822,119088.1788,103500,85560,0,0,3.07,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2006,252020.286,154204.4966,120000,85080,0,0,1.88,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2007,249019.098,174738.1036,132000,43500,0,0,2,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2008,279038.952,146880.0484,132000,7200,0,0,2.34,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2009,246517.458,170285.787,132000,19920,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2010,240085.914,149852.3991,141240,28740,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2011,273663.468,174391.0544,141240,15300,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2012,259616.532,213387.3483,141240,24000,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2013,234988.596,187922.9828,139260,24000,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2014,218184.042,148771.6085,140820,48000,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2015,166322.358,147479.7901,139740,48000,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2016,218117.694,133974.7844,141600,37800,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2017,269074.884,174638.9979,144000,33000,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2018,261042.072,173288.4289,147000,48000,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Mexico,2019,239076.066,157619.0914,145500,68160,0,0,0,0,0,MX,23.634501,-102.552784,producer,North America
Nepal,1990,0,0,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,1991,0,0,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,1992,0,0,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,1993,0,0.499002,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,1994,0,0,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,1995,0,15,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,1996,0,4.999998,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,1997,0,4.000002,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,1998,0,1.999998,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,1999,0,0,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2000,0,3.99996,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2001,0,3.99996,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2002,0,6.999984,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2003,54,111.539928,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2004,57,87.399966,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2005,78,68.599974,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2006,135,83.193774,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2007,75.444,115.193742,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2008,87.744,62.19375,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2009,66.498,90.49848,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2010,184.95,62.19753,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2011,120.666,224.897058,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2012,72.438,85.714212,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2013,54.324,73.221108,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2014,128.268,51.775332,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2015,100.578,121.474488,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2016,85.968,124.276674,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2017,147.162,58.470666,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2018,32.952,110.715156,0,54,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nepal,2019,41.658,74.443272,0,0,0,0,0,0,0,NP,28.394857,84.124008,producer,Asia
Nicaragua,1990,27664.68,40271.03999,2040,3360,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,1991,42424.02,23523.17999,8280,3789.72,0,0,0.97,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,1992,32837.64,38156.76,3936,2376,0,0,0.97,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,1993,42367.8,28587.96002,6534,276,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,1994,40978.14,37410.83998,5376,666,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,1995,59080.56,40870.73995,6690,2454,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,1996,47598.3,49341.35999,5722.2,982.44,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,1997,65011.38,42840.18002,7380,743.88,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,1998,64384.8,56435.03995,7590,998.4,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,1999,93243.288,59051.63996,7818,504,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2000,94345.956,81997.404,10495.8,6469.38,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2001,64725.12,81875.52,10639.38,4945.32,0,0,0.65,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2002,70201.02,57324.11996,10777.44,5802.6,0,0,0.66,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2003,90545.88,60794.22,10914.9,8018.22,0,0,0.76,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2004,64084.62,78681,11056.68,13167.36,0,0,0.9,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2005,85908.69,60152.58924,11203.14,8648.52,0,0,1.17,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2006,85675.572,86718.20382,11351.1,972.48,0,0,1.29,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2007,114340.284,75560.79474,11498.7,5240.94,0,0,1.42,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2008,86684.052,97506.63444,11648.82,12264.66,0,0,1.57,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2009,112267.236,82439.9478,11797.32,3808.8,0,0,1.57,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2010,98269.296,102708.9635,12164.7,4990.5,0,0,1.73,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2011,131605.26,88062.58794,12315.66,1234.98,0,0,2.01,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2012,112408.494,119238.1288,12471.84,20892.18,0,0,1.34,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2013,123591.768,99632.99928,12573.66,4597.32,0,0,0.87,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2014,113860.968,114038.243,12704.52,9018.72,0,0,1.58,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2015,127825.326,105189.5271,12836.76,3834.72,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2016,153317.886,117808.0384,13003.68,6419.28,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2017,158537.124,146918.2758,13080,7500,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2018,172746.024,138002.1019,13200,7500,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nicaragua,2019,172939.194,177263.3716,12600,7500,0,0,0,0,0,NI,12.865416,-85.207229,producer,North America
Nigeria,1990,1751.4,214.92,1650,0,0,0,1.55,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,1991,2658.78,55.32,2145,0,0,0,1.3,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,1992,2932.92,683.46,2145,0,0,0,0.87,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,1993,2719.14,618.24,2400,0,0,0,0.8,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,1994,3097.86,472.38,2400,0,0,0,1.14,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,1995,3182.28,911.46,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,1996,2758.5,415.440006,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,1997,2680.02,414.3,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,1998,3204.3,593.819994,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,1999,2704.02,514.56,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2000,2965.86,404.639994,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2001,2640.18,411.3,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2002,2988.9,318.599994,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2003,2769.024,538.739988,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2004,2708.274,337.151424,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2005,4114.308,501.474108,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2006,3044.106,1677.087462,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2007,2529.948,564.777192,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2008,3000.288,113.25993,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2009,2056.122,38.549274,2400,480,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2010,2523.318,182.64915,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2011,2812.776,393.239964,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2012,2445.822,99.720564,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2013,2451.492,43.276146,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2014,2567.892,85.938378,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2015,2476.692,171.771138,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2016,2599.092,84.033708,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2017,2537.286,154.7904,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2018,2491.488,180.77505,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Nigeria,2019,2548.17,131.612358,2400,0,0,0,0,0,0,NG,9.081999,8.675277,producer,Africa
Panama,1990,12899.22,7899.24,3780,1080,0,0,1.09,0,0,PA,8.537981,-80.782127,producer,North America
Panama,1991,11551.92,7452,4020,2400,0,0,1.04,0,0,PA,8.537981,-80.782127,producer,North America
Panama,1992,11818.68,7524.240006,4020,3649.92,0,0,0.98,0,0,PA,8.537981,-80.782127,producer,North America
Panama,1993,8523.96,7757.16,4020,2460,0,0,1.14,0,0,PA,8.537981,-80.782127,producer,North America
Panama,1994,14898.78,4589.16,4600.02,1302.6,0,0,1.77,0,0,PA,8.537981,-80.782127,producer,North America
Panama,1995,12566.88,10831.98,4600.02,2986.74,0,0,2.15,0,0,PA,8.537981,-80.782127,producer,North America
Panama,1996,12644.52,8315.88,4600.02,1881.18,0,0,2.22,0,0,PA,8.537981,-80.782127,producer,North America
Panama,1997,13048.14,7446.42,4836.9,2820,0,0,2.79,0,0,PA,8.537981,-80.782127,producer,North America
Panama,1998,11519.76,8707.38,4020,2520,0,0,2.46,0,0,PA,8.537981,-80.782127,producer,North America
Panama,1999,9982.86,7078.86,4020,1200,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2000,10213.56,4322.04,4020,2506.62,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2001,9596.34,3415.98,4020,4500,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2002,8397.72,4961.82,4020,5400,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2003,10323.72,5166.06,4020,4732.14,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2004,5423.352,5948.7,4020,4740,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2005,10579.842,5422.470468,4020,1260,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2006,10386.09,6416.580312,4020,1260,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2007,10563.318,6533.717526,4020,900,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2008,8949.654,6837.14379,4020,300,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2009,8264.358,3539.69226,4020,1320,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2010,6830.994,3920.119584,4020,1740,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2011,6337.884,3185.330646,4020,1200,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2012,6931.188,3035.569956,4020,600,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2013,6808.11,2912.951256,4020,600,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2014,6373.014,3061.487634,4020,480,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2015,7624.704,2982.85323,4020,240,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2016,7211.412,3335.10192,4020,240,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2017,6273.726,3008.468442,4020,180,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2018,7664.658,2813.610876,4020,300,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Panama,2019,6864.318,3041.51142,4020,360,0,0,0,0,0,PA,8.537981,-80.782127,producer,North America
Sierra Leone,1990,2566.98,8384.64,540,7620,0,0,0.58,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,1991,3262.74,6229.26,540,4440,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,1992,2345.04,2821.2,540,2700,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,1993,2247.06,2459.16,300,1920,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,1994,4364.28,3715.44,300,0,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,1995,2626.08,4288.5,480,0,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,1996,2454.6,1710.72,480,0,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,1997,2980.74,2816.580006,300,0,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,1998,1612.92,2511.9,300,0,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,1999,3541.2,1376.7,300,0,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2000,2949.3,2387.76,300,420,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2001,4752,2154.18,300,1020,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2002,2503.734,4827.66,300,1020,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2003,2130.978,2038.446024,300,1020,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2004,871.53,1376.760006,300,1020,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2005,3597.972,1223.088492,300,600,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2006,1888.32,3058.981062,300,600,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2007,2400.066,3065.399058,300,120,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2008,5177.136,1542.707532,300,0,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2009,5442.102,6224.007396,300,900,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2010,1974.876,3454.589166,300,180,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2011,4697.874,2243.221692,300,180,0,0,0.42,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2012,3670.998,3916.204458,300,120,0,0,0.7,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2013,1904.076,3419.49825,300,120,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2014,2786.868,1441.917456,300,120,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2015,2755.656,3242.384724,300,120,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2016,2275.302,1548.41262,300,120,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2017,2276.784,2098.43232,300,120,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2018,2684.586,1592.78082,300,420,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sierra Leone,2019,2399.226,2804.40666,300,300,0,0,0,0,0,SL,8.460555,-11.779889,producer,Africa
Sri Lanka,1990,5752.2,1148.22,4000.02,600,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,1991,4892.94,1330.08,4020,360,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,1992,3190.86,883.44,1680,60,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,1993,3227.4,867.84,1200,1140,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,1994,2546.88,2841.54,1200,300,0,0,1.59,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,1995,2135.7,1313.76,1200,300,0,0,2.18,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,1996,2219.94,692.16,1200,240,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,1997,3455.04,1268.16,1200,60,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,1998,2744.28,1635.959988,1800,1140,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,1999,1902.96,1035.599982,1800,480,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,2000,1996.8,145.859976,1800,420,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,2001,1891.86,248.579976,1800,360,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,2002,2062.842,174.71997,1800,300,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,2003,2213.652,358.568652,1800,240,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
Sri Lanka,2004,1898.622,414.79818,1800,180,0,0,0,0,0,LK,7.873054,80.771797,producer,Asia
