Country,Year,Production,Exports,Domestic_consumption,Gross_opening_stocks,Imports,Re_exports,Price_retail,Consumption,Coffee_type,Price_grower,Country_code,Latitude,Longitude,Exports (tonnes),Domestic Consumption (tonnes),Production (tonnes),Price to Grower ($)
Kenya,1998,1172.882,841.489,50.0,129.0,,,,,Colombian Milds,179.8972,KE,-0.023559,37.906193,50489.340000000004,3000.0,70372.92,1.798972
Liberia,1998,17.779,3.244,5.0,0.0,,,,,Robustas,,LR,6.4280550000000005,-9.429499,194.64000000000001,300.0,1066.74,
Mexico,1998,4801.348,3399.0260009,1108.0,195.0,,,,,Other Milds,101.6877,MX,23.634501,-102.552784,203941.560054,66480.0,288080.88,1.016877
Nicaragua,1998,1073.08,940.5839991,126.5,16.64,,,,,Other Milds,,NI,12.865416,-85.207229,56435.039946000004,7590.0,64384.799999999996,
Nigeria,1998,53.405,9.8969999,40.0,0.0,,,,,Robustas,,NG,9.081999,8.675277000000001,593.8199940000001,2400.0,3204.3,
Panama,1998,191.996,145.123,67.0,42.0,,,,,Other Milds,111.7558,PA,8.537981,-80.782127,8707.38,4020.0,11519.76,1.1175579999999998
Sierra Leone,1998,26.882,41.865,5.0,0.0,,,,,Robustas,,SL,8.460555000000001,-11.779889,2511.9,300.0,1612.92,
Sri Lanka,1998,45.738,27.2659998,30.0,19.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,1635.959988,1800.0,2744.2799999999997,
Sri Lanka,1998,45.738,27.2659998,30.0,19.0,,,,,Robustas,,LK,7.873054,80.77179699999999,1635.959988,1800.0,2744.2799999999997,
Thailand,1998,915.986,778.0310001,433.0,172.4,,,,,Brazilan Naturals,,TH,15.870032,100.992541,46681.860006,25980.0,54959.159999999996,
Thailand,1998,915.986,778.0310001,433.0,172.4,,,,,Robustas,27.3262,TH,15.870032,100.992541,46681.860006,25980.0,54959.159999999996,0.273262
Togo,1998,321.486,165.801,2.0,42.552,,,,,Robustas,49.9303,TG,8.619543,0.824782,9948.06,120.0,19289.16,0.49930300000000005
Trinidad & Tobago,1998,17.018,5.2189988,14.0,0.75,,,,,Robustas,60.2943,,,,313.139928,840.0,1021.08,0.602943
Uganda,1998,3385.839,3286.012,116.0,878.05,,,,,Other Milds,78.7451,UG,1.373333,32.290275,197160.72,6960.0,203150.34,0.7874509999999999
Uganda,1998,3385.839,3286.012,116.0,878.05,,,,,Robustas,40.0205,UG,1.373333,32.290275,197160.72,6960.0,203150.34,0.400205
Venezuela,1998,1597.279,267.5629998,1089.84,145.0,,,,,Other Milds,,VE,6.42375,-66.58973,16053.779988,65390.399999999994,95836.74,
Viet Nam,1998,7051.722,6466.7120002,331.519,250.0,,,,,Brazilan Naturals,,,,,388002.720012,19891.14,423103.32,
Viet Nam,1998,7051.722,6466.7120002,331.519,250.0,,,,,Robustas,65.8694,,,,388002.720012,19891.14,423103.32,0.658694
Angola,1999,54.939,50.114,20.0,110.0,,,,,Brazilan Naturals,,AO,-11.202692,17.873887,3006.8399999999997,1200.0,3296.34,
Angola,1999,54.939,50.114,20.0,110.0,,,,,Robustas,,AO,-11.202692,17.873887,3006.8399999999997,1200.0,3296.34,
Bolivia (Plurinational State of),1999,157.702,123.709,34.0,5.0,,,,,Other Milds,98.7076,,,,7422.54,2040.0,9462.119999999999,0.987076
Brazil,1999,47577.8065,23149.2038037,12700.0,30070.0,,,,,Brazilan Naturals,74.0666,BR,-14.235004,-51.92528,1388952.228222,762000.0,2854668.39,0.7406659999999999
Brazil,1999,47577.8065,23149.2038037,12700.0,30070.0,,,,,Robustas,56.9266,BR,-14.235004,-51.92528,1388952.228222,762000.0,2854668.39,0.569266
Burundi,1999,350.55,408.748,2.0,101.726,,,,,Other Milds,46.5697,BI,-3.3730559999999996,29.918885999999997,24524.88,120.0,21033.0,0.46569699999999997
Burundi,1999,350.55,408.748,2.0,101.726,,,,,Robustas,,BI,-3.3730559999999996,29.918885999999997,24524.88,120.0,21033.0,
Ecuador,1999,1197.6832,988.0260009,230.0,100.0,,,,,Other Milds,78.046,EC,-1.831239,-78.183406,59281.560054,13800.0,71860.992,0.78046
Ecuador,1999,1197.6832,988.0260009,230.0,100.0,,,,,Robustas,47.4832,EC,-1.831239,-78.183406,59281.560054,13800.0,71860.992,0.474832
Indonesia,1999,6557.0662,5115.0269995,1626.0,707.751,,,,,Brazilan Naturals,,ID,-0.789275,113.921327,306901.61997,97560.0,393423.972,
Indonesia,1999,6557.0662,5115.0269995,1626.0,707.751,,,,,Robustas,46.5479,ID,-0.789275,113.921327,306901.61997,97560.0,393423.972,0.465479
Madagascar,1999,427.317,464.383,56.0,42.133,,,,,Other Milds,43.491,MG,-18.766947,46.869107,27862.98,3360.0,25639.02,0.43491
Madagascar,1999,427.317,464.383,56.0,42.133,,,,,Robustas,38.0546,MG,-18.766947,46.869107,27862.98,3360.0,25639.02,0.380546
Malawi,1999,59.0,54.31,1.0,3.0,,,,,Other Milds,77.641,MW,-13.254307999999998,34.301525,3258.6000000000004,60.0,3540.0,0.77641
Papua New Guinea,1999,1387.0519,1320.1479996,2.0,47.664,,,,,Other Milds,60.8221,PG,-6.314993,143.95555,79208.879976,120.0,83223.114,0.608221
Papua New Guinea,1999,1387.0519,1320.1479996,2.0,47.664,,,,,Robustas,37.6982,PG,-6.314993,143.95555,79208.879976,120.0,83223.114,0.376982
Peru,1999,2743.533,2407.33,200.0,88.0,,,,,Other Milds,59.7327,PE,-9.189967,-75.015152,144439.8,12000.0,164611.97999999998,0.597327
Rwanda,1999,307.275,314.019,2.0,2.306,,,,,Other Milds,45.3282,RW,-1.940278,29.873888,18841.14,120.0,18436.5,0.453282
Zimbabwe,1999,125.4843,131.422,4.0,10.0,,,,,Other Milds,,ZW,-19.015438,29.154857,7885.32,240.0,7529.058,
Congo,1999,3.0,0.0,3.0,0.0,,,,,Robustas,,,,,0.0,180.0,180.0,
Cuba,1999,327.9874,77.4130001,200.0,116.2,,,,,Other Milds,188.5711,CU,21.521757,-77.78116700000001,4644.780006,12000.0,19679.244,1.885711
Dominican Republic,1999,606.879,160.5920023,325.0,254.295,,,,,Other Milds,74.1837,DO,18.735693,-70.162651,9635.520138,19500.0,36412.74,0.741837
Haiti,1999,399.027,71.841,340.0,19.0,,,,,Other Milds,22.895,HT,18.971187,-72.28521500000001,4310.46,20400.0,23941.62,0.22895
Philippines,1999,621.7634,8.5949999,862.0,1057.0,,,,,Brazilan Naturals,64.8877,PH,12.879721,121.774017,515.699994,51720.0,37305.804000000004,0.6488769999999999
Philippines,1999,621.7634,8.5949999,862.0,1057.0,,,,,Robustas,60.1365,PH,12.879721,121.774017,515.699994,51720.0,37305.804000000004,0.6013649999999999
Tanzania,1999,842.2181,643.3540005,14.0,12.999,,,,,Colombian Milds,65.8769,TZ,-6.369028,34.888822,38601.24003,840.0,50533.086,0.658769
Tanzania,1999,842.2181,643.3540005,14.0,12.999,,,,,Robustas,23.5151,TZ,-6.369028,34.888822,38601.24003,840.0,50533.086,0.235151
Zambia,1999,58.725,51.184,0.6,0.0,,,,,Other Milds,119.6968,ZM,-13.133897,27.849332,3071.04,36.0,3523.5,1.196968
Cameroon,1999,1369.824,1154.047,100.0,120.0,,,,,Other Milds,88.411,CM,7.369722,12.354722,69242.82,6000.0,82189.44,0.8841100000000001
Cameroon,1999,1369.824,1154.047,100.0,120.0,,,,,Robustas,31.3028,CM,7.369722,12.354722,69242.82,6000.0,82189.44,0.31302800000000003
Central African Republic,1999,240.682,194.884,21.0,5.0,,,,,Robustas,29.7146,CF,6.611111,20.939444,11693.039999999999,1260.0,14440.92,0.297146
Colombia,1999,9512.2459,9995.3100014,1297.0,2875.191,,,,,Colombian Milds,86.3828,CO,4.570868,-74.297333,599718.6000839999,77820.0,570734.754,0.863828
Costa Rica,1999,2485.33,2194.9110035,375.0,141.0,,,,,Other Milds,79.5496,CR,9.748917,-83.753428,131694.66021,22500.0,149119.8,0.795496
Côte d'Ivoire,1999,6320.4388,2406.01,50.0,115.0,,,,,Robustas,38.8128,CI,7.539989,-5.54708,144360.6,3000.0,379226.328,0.38812800000000003
Democratic Republic of Congo,1999,477.154,487.112,200.0,93.636,,,,,Other Milds,,,,,29226.72,12000.0,28629.239999999998,
Democratic Republic of Congo,1999,477.154,487.112,200.0,93.636,,,,,Robustas,88.1768,,,,29226.72,12000.0,28629.239999999998,0.881768
El Salvador,1999,2598.1449,1889.8150003,153.3,278.53,,,,,Other Milds,56.9223,SV,13.794185,-88.89653,113388.900018,9198.0,155888.694,0.569223
Ethiopia,1999,3784.051,1818.087,1912.0,2533.0,,,,,Brazilan Naturals,65.6448,ET,9.145,40.489673,109085.22,114720.0,227043.06,0.656448
Gabon,1999,2.057,2.5,0.715,1.301,,,,,Robustas,59.0145,GA,-0.803689,11.609444,150.0,42.9,123.42,0.590145
Ghana,1999,88.9011,94.408,1.0,10.218,,,,,Robustas,,GH,7.946527000000001,-1.0231940000000002,5664.4800000000005,60.0,5334.066,
Guatemala,1999,5120.1288,4680.601,300.0,161.0,,,,,Other Milds,79.2374,GT,15.783471,-90.230759,280836.06,18000.0,307207.728,0.7923739999999999
Guinea,1999,363.707,300.7939999,50.0,22.0,,,,,Robustas,,GN,9.945587,-9.696645,18047.639994,3000.0,21822.42,
Honduras,1999,2985.005,1986.603,168.0,109.095,,,,,Other Milds,61.4807,HN,15.199998999999998,-86.241905,119196.18000000001,10080.0,179100.30000000002,0.614807
India,1999,4866.5892,3621.9589989,925.0,695.0,,,,,Other Milds,67.4377,IN,20.593684,78.96288,217317.539934,55500.0,291995.352,0.6743770000000001
India,1999,4866.5892,3621.9589989,925.0,695.0,,,,,Robustas,57.6076,IN,20.593684,78.96288,217317.539934,55500.0,291995.352,0.576076
Jamaica,1999,37.9705,24.228,11.0,23.103,,,,,Other Milds,177.2662,JM,18.109581,-77.297508,1453.68,660.0,2278.23,1.772662
Kenya,1999,1501.891,1114.07,50.0,155.784,,,,,Colombian Milds,105.1914,KE,-0.023559,37.906193,66844.2,3000.0,90113.46,1.051914
Liberia,1999,12.163,15.209,5.0,0.0,,,,,Robustas,,LR,6.4280550000000005,-9.429499,912.54,300.0,729.78,
Mexico,1999,6218.6765,4357.6250021,1150.0,10.0,,,,,Other Milds,80.9028,MX,23.634501,-102.552784,261457.50012599997,69000.0,373120.58999999997,0.809028
Nicaragua,1999,1554.0548,984.1939994,130.3,8.4,,,,,Other Milds,,NI,12.865416,-85.207229,59051.639964,7818.000000000001,93243.288,
Nigeria,1999,45.067,8.576,40.0,0.0,,,,,Robustas,,NG,9.081999,8.675277000000001,514.5600000000001,2400.0,2704.02,
Panama,1999,166.381,117.981,67.0,20.0,,,,,Other Milds,,PA,8.537981,-80.782127,7078.86,4020.0,9982.86,
Sierra Leone,1999,59.02,22.945,5.0,0.0,,,,,Robustas,,SL,8.460555000000001,-11.779889,1376.7,300.0,3541.2000000000003,
Sri Lanka,1999,31.716,17.2599997,30.0,8.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,1035.5999820000002,1800.0,1902.96,
Sri Lanka,1999,31.716,17.2599997,30.0,8.0,,,,,Robustas,,LK,7.873054,80.77179699999999,1035.5999820000002,1800.0,1902.96,
Thailand,1999,1272.8378,493.404001,433.0,238.05,,,,,Brazilan Naturals,,TH,15.870032,100.992541,29604.24006,25980.0,76370.268,
Thailand,1999,1272.8378,493.404001,433.0,238.05,,,,,Robustas,31.3084,TH,15.870032,100.992541,29604.24006,25980.0,76370.268,0.313084
Togo,1999,262.808,320.88,2.0,51.862,,,,,Robustas,43.2215,TG,8.619543,0.824782,19252.8,120.0,15768.48,0.432215
Trinidad & Tobago,1999,16.89,2.9669988,14.0,0.0,,,,,Robustas,79.2287,,,,178.019928,840.0,1013.4000000000001,0.7922870000000001
Uganda,1999,2862.447,3840.797,119.0,500.22,,,,,Other Milds,46.5634,UG,1.373333,32.290275,230447.82,7140.0,171746.82,0.465634
Uganda,1999,2862.447,3840.797,119.0,500.22,,,,,Robustas,31.5157,UG,1.373333,32.290275,230447.82,7140.0,171746.82,0.31515699999999996
Venezuela,1999,1366.835,464.0820001,1135.94,70.0,,,,,Other Milds,,VE,6.42375,-66.58973,27844.920006,68156.40000000001,82010.1,
Viet Nam,1999,11630.9138,7727.0130001,350.0,283.0,,,,,Brazilan Naturals,,,,,463620.78000599996,21000.0,697854.828,
Viet Nam,1999,11630.9138,7727.0130001,350.0,283.0,,,,,Robustas,50.6962,,,,463620.78000599996,21000.0,697854.828,0.506962
Angola,2000,49.785,21.505,20.0,105.0,,,,,Brazilan Naturals,,AO,-11.202692,17.873887,1290.3,1200.0,2987.1,
Angola,2000,49.785,21.505,20.0,105.0,,,,,Robustas,51.7415,AO,-11.202692,17.873887,1290.3,1200.0,2987.1,0.5174150000000001
Bolivia (Plurinational State of),2000,147.604,106.347,35.0,6.0,,,,,Other Milds,78.0529,,,,6380.82,2100.0,8856.240000000002,0.7805289999999999
Brazil,2000,31310.353,18016.2606406,13200.0,43762.0,,,,,Brazilan Naturals,65.9769,BR,-14.235004,-51.92528,1080975.638436,792000.0,1878621.18,0.659769
Brazil,2000,31310.353,18016.2606406,13200.0,43762.0,,,,,Robustas,41.5274,BR,-14.235004,-51.92528,1080975.638436,792000.0,1878621.18,0.415274
Burundi,2000,487.46,444.242,2.0,12.477,,,,,Other Milds,37.3535,BI,-3.3730559999999996,29.918885999999997,26654.52,120.0,29247.6,0.37353499999999995
Burundi,2000,487.46,444.242,2.0,12.477,,,,,Robustas,,BI,-3.3730559999999996,29.918885999999997,26654.52,120.0,29247.6,
Ecuador,2000,853.817,696.65018,200.0,85.0,,,,,Other Milds,65.9705,EC,-1.831239,-78.183406,41799.0108,12000.0,51229.020000000004,0.659705
Ecuador,2000,853.817,696.65018,200.0,85.0,,,,,Robustas,32.696,EC,-1.831239,-78.183406,41799.0108,12000.0,51229.020000000004,0.32696
Indonesia,2000,6987.2397,5357.59886,1676.0,792.868,,,,,Brazilan Naturals,68.4091,ID,-0.789275,113.921327,321455.9316,100560.0,419234.382,0.684091
Indonesia,2000,6987.2397,5357.59886,1676.0,792.868,,,,,Robustas,22.4016,ID,-0.789275,113.921327,321455.9316,100560.0,419234.382,0.224016
Madagascar,2000,362.1618,216.232,89.1,9.433,,,,,Other Milds,155.8285,MG,-18.766947,46.869107,12973.92,5346.0,21729.708000000002,1.558285
Madagascar,2000,362.1618,216.232,89.1,9.433,,,,,Robustas,109.0038,MG,-18.766947,46.869107,12973.92,5346.0,21729.708000000002,1.090038
Malawi,2000,63.138,61.488,1.0,9.0,,,,,Other Milds,57.5992,MW,-13.254307999999998,34.301525,3689.2799999999997,60.0,3788.2799999999997,0.5759920000000001
Papua New Guinea,2000,1040.7392,1043.1571301,2.0,104.943,,,,,Other Milds,49.2802,PG,-6.314993,143.95555,62589.42780599999,120.0,62444.352,0.492802
Papua New Guinea,2000,1040.7392,1043.1571301,2.0,104.943,,,,,Robustas,21.8897,PG,-6.314993,143.95555,62589.42780599999,120.0,62444.352,0.218897
Peru,2000,2675.593,2361.566,200.0,157.149,,,,,Other Milds,53.8586,PE,-9.189967,-75.015152,141693.96,12000.0,160535.58,0.538586
Rwanda,2000,273.363,270.158,2.0,0.71,,,,,Other Milds,34.0754,RW,-1.940278,29.873888,16209.480000000001,120.0,16401.78,0.340754
Zimbabwe,2000,108.523,117.05728,4.0,10.0,,,,,Other Milds,,ZW,-19.015438,29.154857,7023.4368,240.0,6511.38,
Congo,2000,3.0,0.0,3.0,0.0,,,,,Robustas,,,,,0.0,180.0,180.0,
Cuba,2000,312.4345,112.91898,213.0,126.2,,,,,Other Milds,188.5711,CU,21.521757,-77.78116700000001,6775.138800000001,12780.0,18746.07,1.885711
Dominican Republic,2000,467.038,154.8670095,325.0,337.619,,,,,Other Milds,68.0127,DO,18.735693,-70.162651,9292.02057,19500.0,28022.28,0.6801269999999999
Haiti,2000,419.85,72.858,340.0,16.0,,,,,Other Milds,22.4856,HT,18.971187,-72.28521500000001,4371.4800000000005,20400.0,25191.0,0.22485600000000003
Philippines,2000,340.9218,4.9972,820.0,930.0,,,,,Brazilan Naturals,37.044,PH,12.879721,121.774017,299.832,49200.0,20455.308,0.37044
Philippines,2000,340.9218,4.9972,820.0,930.0,,,,,Robustas,34.1959,PH,12.879721,121.774017,299.832,49200.0,20455.308,0.341959
Tanzania,2000,808.8714,740.3485,15.0,82.219,,,,,Colombian Milds,54.3175,TZ,-6.369028,34.888822,44420.909999999996,900.0,48532.284,0.5431750000000001
Tanzania,2000,808.8714,740.3485,15.0,82.219,,,,,Robustas,15.2928,TZ,-6.369028,34.888822,44420.909999999996,900.0,48532.284,0.152928
Zambia,2000,93.374,64.552,0.6,0.0,,,,,Other Milds,91.8562,ZM,-13.133897,27.849332,3873.1200000000003,36.0,5602.44,0.918562
Cameroon,2000,1113.143,1204.964,75.0,117.5,,,,,Other Milds,33.221,CM,7.369722,12.354722,72297.84,4500.0,66788.58,0.33220999999999995
Cameroon,2000,1113.143,1204.964,75.0,117.5,,,,,Robustas,30.4387,CM,7.369722,12.354722,72297.84,4500.0,66788.58,0.304387
Central African Republic,2000,113.313,202.816,3.0,36.942,,,,,Robustas,18.2801,CF,6.611111,20.939444,12168.960000000001,180.0,6798.78,0.18280100000000002
Colombia,2000,10519.352,9176.6609102,1282.0,2054.666,,,,,Colombian Milds,74.9587,CO,4.570868,-74.297333,550599.654612,76920.0,631161.12,0.7495869999999999
Costa Rica,2000,2418.536,1964.9800407,375.0,267.0,,,,,Other Milds,69.2837,CR,9.748917,-83.753428,117898.802442,22500.0,145112.16,0.6928369999999999
Côte d'Ivoire,2000,4845.586,6109.6138,316.667,551.649,,,,,Robustas,23.8537,CI,7.539989,-5.54708,366576.828,19000.019999999997,290735.16000000003,0.238537
Democratic Republic of Congo,2000,362.535,281.328,200.0,18.113,,,,,Other Milds,,,,,16879.68,12000.0,21752.100000000002,
Democratic Republic of Congo,2000,362.535,281.328,200.0,18.113,,,,,Robustas,45.042,,,,16879.68,12000.0,21752.100000000002,0.45042000000000004
El Salvador,2000,1704.4498,2536.57276,144.0,232.9,,,,,Other Milds,44.5482,SV,13.794185,-88.89653,152194.3656,8640.0,102266.98800000001,0.445482
Ethiopia,2000,3115.149,1981.856,2014.0,2400.0,,,,,Brazilan Naturals,56.421,ET,9.145,40.489673,118911.36,120840.0,186908.94,0.56421
Gabon,2000,0.0,0.584,0.3,2.309,,,,,Robustas,51.1065,GA,-0.803689,11.609444,35.04,18.0,0.0,0.511065
Ghana,2000,76.456,90.63314,1.0,18.0,,,,,Robustas,,GH,7.946527000000001,-1.0231940000000002,5437.9884,60.0,4587.360000000001,
Guatemala,2000,4939.753,4851.59185,300.0,80.33,,,,,Other Milds,70.3747,GT,15.783471,-90.230759,291095.511,18000.0,296385.18,0.703747
Guinea,2000,399.992,292.1529999,50.0,56.0,,,,,Robustas,,GN,9.945587,-9.696645,17529.179994,3000.0,23999.52,
Honduras,2000,2666.658,2878.56,230.0,69.2,,,,,Other Milds,54.287,HN,15.199998999999998,-86.241905,172713.6,13800.0,159999.47999999998,0.54287
India,2000,5019.7666,4228.7878502,975.0,340.0,,,,,Other Milds,63.7456,IN,20.593684,78.96288,253727.271012,58500.0,301185.996,0.637456
India,2000,5019.7666,4228.7878502,975.0,340.0,,,,,Robustas,35.8731,IN,20.593684,78.96288,253727.271012,58500.0,301185.996,0.358731
Jamaica,2000,36.8774,28.91593,12.067,20.525,,,,,Other Milds,208.4371,JM,18.109581,-77.297508,1734.9558,724.02,2212.6440000000002,2.084371
Kenya,2000,1001.8641,1328.30814,50.0,411.946,,,,,Colombian Milds,72.9797,KE,-0.023559,37.906193,79698.4884,3000.0,60111.846,0.7297969999999999
Liberia,2000,12.305,3.583,5.0,0.0,,,,,Robustas,,LR,6.4280550000000005,-9.429499,214.98000000000002,300.0,738.3,
Mexico,2000,4814.9789,5303.6903414,1305.0,193.0,,,,,Other Milds,64.0786,MX,23.634501,-102.552784,318221.420484,78300.0,288898.734,0.640786
Nicaragua,2000,1572.4326,1366.6234,174.93,107.823,,,,,Other Milds,,NI,12.865416,-85.207229,81997.404,10495.800000000001,94345.956,
Nigeria,2000,49.431,6.7439999,40.0,0.0,,,,,Robustas,,NG,9.081999,8.675277000000001,404.639994,2400.0,2965.8599999999997,
Panama,2000,170.226,72.034,67.0,41.777,,,,,Other Milds,,PA,8.537981,-80.782127,4322.04,4020.0,10213.56,
Sierra Leone,2000,49.155,39.796,5.0,7.0,,,,,Robustas,,SL,8.460555000000001,-11.779889,2387.7599999999998,300.0,2949.3,
Sri Lanka,2000,33.28,2.4309996,30.0,7.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,145.859976,1800.0,1996.8000000000002,
Sri Lanka,2000,33.28,2.4309996,30.0,7.0,,,,,Robustas,,LK,7.873054,80.77179699999999,145.859976,1800.0,1996.8000000000002,
Thailand,2000,1692.2342,970.33097,500.0,116.167,,,,,Brazilan Naturals,,TH,15.870032,100.992541,58219.8582,30000.0,101534.05200000001,
Thailand,2000,1692.2342,970.33097,500.0,116.167,,,,,Robustas,12.3524,TH,15.870032,100.992541,58219.8582,30000.0,101534.05200000001,0.123524
Togo,2000,197.401,282.6,2.0,33.579,,,,,Robustas,22.9164,TG,8.619543,0.824782,16956.0,120.0,11844.060000000001,0.229164
Trinidad & Tobago,2000,16.393,3.0969997,14.0,0.0,,,,,Robustas,,,,,185.819982,840.0,983.58,
Uganda,2000,3400.683,2513.272,142.0,326.41,,,,,Other Milds,40.9981,UG,1.373333,32.290275,150796.32,8520.0,204040.98,0.409981
Uganda,2000,3400.683,2513.272,142.0,326.41,,,,,Robustas,19.9233,UG,1.373333,32.290275,150796.32,8520.0,204040.98,0.19923300000000002
Venezuela,2000,1449.924,38.36703,1183.99,188.0,,,,,Other Milds,,VE,6.42375,-66.58973,2302.0218,71039.4,86995.44,
Viet Nam,2000,14841.309,11618.3758499,401.625,666.667,,,,,Brazilan Naturals,,,,,697102.5509939999,24097.5,890478.5399999999,
Viet Nam,2000,14841.309,11618.3758499,401.625,666.667,,,,,Robustas,26.5528,,,,697102.5509939999,24097.5,890478.5399999999,0.265528
Angola,2001,20.69,14.25,20.0,115.0,,,,,Brazilan Naturals,,AO,-11.202692,17.873887,855.0,1200.0,1241.4,
Angola,2001,20.69,14.25,20.0,115.0,,,,,Robustas,18.6135,AO,-11.202692,17.873887,855.0,1200.0,1241.4,0.186135
Bolivia (Plurinational State of),2001,94.016,69.555,36.5,6.0,,,,,Other Milds,,,,,4173.3,2190.0,5640.96,
Brazil,2001,31365.0955,23172.486512,13590.0,43295.0,,,,,Brazilan Naturals,37.0458,BR,-14.235004,-51.92528,1390349.19072,815400.0,1881905.73,0.370458
Brazil,2001,31365.0955,23172.486512,13590.0,43295.0,,,,,Robustas,19.3547,BR,-14.235004,-51.92528,1390349.19072,815400.0,1881905.73,0.19354700000000002
Burundi,2001,143.982,303.166,2.0,90.752,,,,,Other Milds,32.1917,BI,-3.3730559999999996,29.918885999999997,18189.96,120.0,8638.92,0.32191699999999995
Burundi,2001,143.982,303.166,2.0,90.752,,,,,Robustas,,BI,-3.3730559999999996,29.918885999999997,18189.96,120.0,8638.92,
Ecuador,2001,792.847,756.3890008,200.0,55.0,,,,,Other Milds,27.2816,EC,-1.831239,-78.183406,45383.340048,12000.0,47570.82,0.272816
Ecuador,2001,792.847,756.3890008,200.0,55.0,,,,,Robustas,11.2578,EC,-1.831239,-78.183406,45383.340048,12000.0,47570.82,0.112578
Indonesia,2001,6833.356,5243.4050012,2000.0,489.934,,,,,Brazilan Naturals,53.6054,ID,-0.789275,113.921327,314604.300072,120000.0,410001.36,0.536054
Indonesia,2001,6833.356,5243.4050012,2000.0,489.934,,,,,Robustas,13.5715,ID,-0.789275,113.921327,314604.300072,120000.0,410001.36,0.135715
Madagascar,2001,147.236,87.257,128.0,84.0,,,,,Other Milds,64.5937,MG,-18.766947,46.869107,5235.42,7680.0,8834.16,0.645937
Madagascar,2001,147.236,87.257,128.0,84.0,,,,,Robustas,51.6628,MG,-18.766947,46.869107,5235.42,7680.0,8834.16,0.516628
Malawi,2001,60.39,63.712,1.0,3.0,,,,,Other Milds,46.4248,MW,-13.254307999999998,34.301525,3822.7200000000003,60.0,3623.4,0.464248
Papua New Guinea,2001,1062.593,1095.4109998,2.0,93.6269,,,,,Other Milds,32.9735,PG,-6.314993,143.95555,65724.659988,120.0,63755.58,0.329735
Papua New Guinea,2001,1062.593,1095.4109998,2.0,93.6269,,,,,Robustas,12.0047,PG,-6.314993,143.95555,65724.659988,120.0,63755.58,0.120047
Peru,2001,2828.946,2662.796,200.0,214.162,,,,,Other Milds,34.7709,PE,-9.189967,-75.015152,159767.75999999998,12000.0,169736.76,0.347709
Rwanda,2001,295.51,278.773,2.0,0.0,,,,,Other Milds,23.2564,RW,-1.940278,29.873888,16726.38,120.0,17730.6,0.232564
Zimbabwe,2001,121.042,104.5680001,4.0,10.0,,,,,Other Milds,,ZW,-19.015438,29.154857,6274.080006,240.0,7262.52,
