Country,Year,Production (tonnes),Exports (tonnes),Domestic_consumption (tonnes),Gross_opening_stocks (tonnes),imports (tonnes),Re_exports (US dollar per kg),Price_grower (US dollar per kg),Price_retail (US dollar per kg),Consumption (tonnes),Country_code,Latitude,Longitude,Country_type,Continent,Population
Malawi,2008,1245.18,1233.24,60.0,,,,1.68,,,MW,-13.254308,34.301525,producer,Africa,13889423.0
Malawi,2009,1015.32,1054.5,60.0,,,,2.01,,,MW,-13.254308,34.301525,producer,Africa,14298932.0
Malawi,2010,1015.71,487.193388,60.0,,,,2.12,,,MW,-13.254308,34.301525,producer,Africa,14718422.0
Malawi,2011,1549.584,1551.196974,60.0,,,,,,,MW,-13.254308,34.301525,producer,Africa,15146094.0
Malawi,2012,1369.572,1171.799952,60.0,,,,,,,MW,-13.254308,34.301525,producer,Africa,15581251.0
Malawi,2013,1667.664,1723.782426,60.0,,,,,,,MW,-13.254308,34.301525,producer,Africa,16024775.0
Malawi,2014,1482.588,1532.118438,60.0,,,,,,,MW,-13.254308,34.301525,producer,Africa,16477966.0
Malawi,2015,1272.09,1071.553182,60.0,,,,,,,MW,-13.254308,34.301525,producer,Africa,16938942.0
Malawi,2016,1170.96,1328.92065,60.0,,,,,,,MW,-13.254308,34.301525,producer,Africa,17405624.0
Malawi,2017,868.218,757.34373,60.0,,,,,,,MW,-13.254308,34.301525,producer,Africa,17881167.0
Malawi,2018,771.936,724.79994,60.0,,,,,,,MW,-13.254308,34.301525,producer,Africa,18367883.0
Malawi,2019,962.586,939.566196,60.0,,,,,,,MW,-13.254308,34.301525,producer,Africa,18867337.0
Papua New Guinea,1990,57770.46,63043.14,180.0,11940.0,,,1.44,,,PG,-6.314993,143.95555,producer,Oceania,3864972.0
Papua New Guinea,1991,44808.96,47301.17999,180.0,8760.0,,,1.42,,,PG,-6.314993,143.95555,producer,Oceania,3990995.0
Papua New Guinea,1992,54006.66,55030.43998,180.0,5700.0,,,1.28,,,PG,-6.314993,143.95555,producer,Oceania,4136644.0
Papua New Guinea,1993,61168.86,63278.04,120.0,2940.0,,,1.87,,,PG,-6.314993,143.95555,producer,Oceania,4291588.0
Papua New Guinea,1994,68319.54,69410.22,120.0,2280.0,,,3.29,,,PG,-6.314993,143.95555,producer,Oceania,4451694.0
Papua New Guinea,1995,60141.78,60123.12,120.0,2370.0,,,1.85,,,PG,-6.314993,143.95555,producer,Oceania,4616439.0
Papua New Guinea,1996,65360.88,65404.56,120.0,2400.0,,,2.09,,,PG,-6.314993,143.95555,producer,Oceania,4785895.0
Papua New Guinea,1997,64441.26,62606.22,120.0,2700.0,,,3.39,,,PG,-6.314993,143.95555,producer,Oceania,4960439.0
Papua New Guinea,1998,81128.94,80938.08,60.0,2298.0,,,2.31,,,PG,-6.314993,143.95555,producer,Oceania,5138829.0
Papua New Guinea,1999,83223.114,79208.88,120.0,2859.84,,,1.34,,,PG,-6.314993,143.95555,producer,Oceania,5321388.0
Papua New Guinea,2000,62444.352,62589.4278,120.0,6296.58,,,1.09,,,PG,-6.314993,143.95555,producer,Oceania,5508297.0
Papua New Guinea,2001,63755.58,65724.66,120.0,5617.614,,,0.73,,,PG,-6.314993,143.95555,producer,Oceania,5698489.0
Papua New Guinea,2002,65108.82,63423.24,120.0,4863.24,,,0.7,,,PG,-6.314993,143.95555,producer,Oceania,5892596.0
Papua New Guinea,2003,69296.64,68830.08,120.0,5262.54,,,0.82,,,PG,-6.314993,143.95555,producer,Oceania,6090980.0
Papua New Guinea,2004,59850.84,62859.90072,120.0,5313.6,,,0.91,,,PG,-6.314993,143.95555,producer,Oceania,6293166.0
Papua New Guinea,2005,76087.968,71978.4426,120.0,4403.22,,,1.37,,,PG,-6.314993,143.95555,producer,Oceania,6498818.0
Papua New Guinea,2006,48433.212,50928.43276,120.0,5166.54,,,1.57,,,PG,-6.314993,143.95555,producer,Oceania,6708217.0
Papua New Guinea,2007,58062.678,54524.71523,120.0,4807.62,,,1.69,,,PG,-6.314993,143.95555,producer,Oceania,6921066.0
Papua New Guinea,2008,61659.174,65755.2822,120.0,4560.0,,,2.46,,,PG,-6.314993,143.95555,producer,Oceania,7137988.0
Papua New Guinea,2009,62279.652,61618.3698,120.0,2280.0,,,1.6,,,PG,-6.314993,143.95555,producer,Oceania,7358890.0
Papua New Guinea,2010,51991.104,55760.47243,85.8,1500.0,,,2.09,,,PG,-6.314993,143.95555,producer,Oceania,7583269.0
Papua New Guinea,2011,84831.27,73471.36014,74.16,600.0,,,3.11,,,PG,-6.314993,143.95555,producer,Oceania,7806637.0
Papua New Guinea,2012,42989.28,55495.80595,102.66,300.0,,,2.18,,,PG,-6.314993,143.95555,producer,Oceania,8026545.0
Papua New Guinea,2013,50121.564,48655.9584,122.34,300.0,,,1.37,,,PG,-6.314993,143.95555,producer,Oceania,8245627.0
Papua New Guinea,2014,47853.852,48410.0364,115.44,300.0,,,1.9,,,PG,-6.314993,143.95555,producer,Oceania,8464153.0
Papua New Guinea,2015,42718.908,42688.926,108.0,300.0,,,1.47,,,PG,-6.314993,143.95555,producer,Oceania,8682174.0
Papua New Guinea,2016,70268.694,67990.81842,120.0,300.0,,,1.27,,,PG,-6.314993,143.95555,producer,Oceania,8899169.0
Papua New Guinea,2017,44036.292,47646.02371,120.0,300.0,,,,,,PG,-6.314993,143.95555,producer,Oceania,9114796.0
Papua New Guinea,2018,55822.14,52196.759,120.0,300.0,,,,,,PG,-6.314993,143.95555,producer,Oceania,9329227.0
Papua New Guinea,2019,45103.26,47224.40604,120.0,300.0,,,,,,PG,-6.314993,143.95555,producer,Oceania,9542486.0
Paraguay,1990,7837.62,15750.11999,900.0,11280.0,,,,,,PY,-23.442503,-58.443832,producer,South America,4059195.0
Paraguay,1991,4779.18,7205.040006,900.0,8100.0,,,,,,PY,-23.442503,-58.443832,producer,South America,4167996.0
Paraguay,1992,3257.46,2422.140036,900.0,6900.0,,,,,,PY,-23.442503,-58.443832,producer,South America,4277051.0
Paraguay,1993,3991.65,3506.519988,1200.0,6300.0,,,,,,PY,-23.442503,-58.443832,producer,South America,4386202.0
Paraguay,1994,1515.858,2901.7704,1200.0,6000.0,,,,,,PY,-23.442503,-58.443832,producer,South America,4495301.0
Paraguay,1995,1575.234,1235.7318,1200.0,4020.0,,,,,,PY,-23.442503,-58.443832,producer,South America,4603917.0
Paraguay,1996,1850.586,954.813948,1200.0,3300.0,,,,,,PY,-23.442503,-58.443832,producer,South America,4711655.0
Paraguay,1997,2960.466,2115.567,1200.0,2700.0,,,,,,PY,-23.442503,-58.443832,producer,South America,4818289.0
Paraguay,1998,1904.406,1161.347004,1200.0,2400.0,,,,,,PY,-23.442503,-58.443832,producer,South America,4923449.0
Paraguay,1999,1138.362,209.669004,1200.0,2160.0,,,,,,PY,-23.442503,-58.443832,producer,South America,5026031.0
Paraguay,2000,1296.462,326.322804,1200.0,1980.0,,,,,,PY,-23.442503,-58.443832,producer,South America,5123819.0
Paraguay,2001,1329.81,36.0,1200.0,1800.0,,,,,,PY,-23.442503,-58.443832,producer,South America,5211541.0
Paraguay,2002,2134.836,1286.947998,1200.0,1680.0,,,,,,PY,-23.442503,-58.443832,producer,South America,5286512.0
Paraguay,2003,2849.706,1852.0974,1200.0,1440.0,,,,,,PY,-23.442503,-58.443832,producer,South America,5353254.0
Paraguay,2004,2283.114,1032.104202,1200.0,1080.0,,,,,,PY,-23.442503,-58.443832,producer,South America,5416324.0
Paraguay,2005,2624.022,1425.81894,1200.0,840.0,,,,,,PY,-23.442503,-58.443832,producer,South America,5476878.0
Paraguay,2006,2085.222,1488.735198,1200.0,960.0,,,,,,PY,-23.442503,-58.443832,producer,South America,5534675.0
Paraguay,2007,2317.812,1889.1066,1200.0,360.0,,,,,,PY,-23.442503,-58.443832,producer,South America,5590145.0
Paraguay,2008,1200.894,50.341398,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,5645148.0
Paraguay,2009,1200.996,1.097574,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,5702574.0
Paraguay,2010,1211.802,11.758836,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,5768613.0
Paraguay,2011,1201.17,1.196526,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,5843939.0
Paraguay,2012,1200.39,0.39294,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,5923322.0
Paraguay,2013,1201.914,0.49155,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,6005652.0
Paraguay,2014,1201.17,2.763846,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,6090721.0
Paraguay,2015,1200.0,,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,6177950.0
Paraguay,2016,1200.624,0.562278,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,6266615.0
Paraguay,2017,1200.078,0.14148,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,6355404.0
Paraguay,2018,1200.81,0.812178,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,6443328.0
Paraguay,2019,1200.228,0.040458,1200.0,,,,,,,PY,-23.442503,-58.443832,producer,South America,6530026.0
Peru,1990,56197.92,66304.68,11400.0,19080.0,,,1.99,,,PE,-9.189967,-75.015152,producer,South America,22109099.0
Peru,1991,72028.44,62512.02,11400.0,3660.0,,,,,,PE,-9.189967,-75.015152,producer,South America,22583006.0
Peru,1992,105717.18,63662.58,12000.0,6000.0,,,0.7,,,PE,-9.189967,-75.015152,producer,South America,23047248.0
Peru,1993,39929.82,46500.0,12000.0,30000.0,,,0.72,,,PE,-9.189967,-75.015152,producer,South America,23513882.0
Peru,1994,70717.68,63421.02,12000.0,7200.0,,,1.94,,,PE,-9.189967,-75.015152,producer,South America,23983258.0
Peru,1995,112256.34,105628.02,12000.0,9600.0,,,2.11,,,PE,-9.189967,-75.015152,producer,South America,24449055.0
Peru,1996,108351.66,100762.44,12000.0,,,,1.71,,,PE,-9.189967,-75.015152,producer,South America,24907304.0
Peru,1997,115797.54,98863.98,12000.0,4680.0,,,2.32,,,PE,-9.189967,-75.015152,producer,South America,25365386.0
Peru,1998,126137.88,116955.24,12000.0,5880.0,,,1.66,,,PE,-9.189967,-75.015152,producer,South America,25818226.0
Peru,1999,164611.98,144439.8,12000.0,5280.0,,,1.32,,,PE,-9.189967,-75.015152,producer,South America,26252239.0
Peru,2000,160535.58,141693.96,12000.0,9428.94,,,1.19,,,PE,-9.189967,-75.015152,producer,South America,26654439.0
Peru,2001,169736.76,159767.76,12000.0,12849.72,,,0.77,,,PE,-9.189967,-75.015152,producer,South America,27014909.0
Peru,2002,180019.2,167367.84,13200.0,12300.0,,,0.65,,,PE,-9.189967,-75.015152,producer,South America,27334503.0
Peru,2003,161159.16,150181.5,13200.0,8820.0,,,0.73,,,PE,-9.189967,-75.015152,producer,South America,27623341.0
Peru,2004,205509.354,191043.72,13200.0,7980.0,,,0.94,,,PE,-9.189967,-75.015152,producer,South America,27893911.0
Peru,2005,149330.094,142166.269,13200.0,1980.0,,,1.59,,,PE,-9.189967,-75.015152,producer,South America,28147267.0
Peru,2006,259143.516,232861.5599,13200.0,1800.0,,,1.52,,,PE,-9.189967,-75.015152,producer,South America,28381078.0
Peru,2007,183775.842,172769.6573,13200.0,960.0,,,1.88,,,PE,-9.189967,-75.015152,producer,South America,28600387.0
Peru,2008,232335.72,223954.02,15000.0,12060.0,,,2.04,,,PE,-9.189967,-75.015152,producer,South America,28806185.0
Peru,2009,197165.202,184414.68,15000.0,,,,2.04,,,PE,-9.189967,-75.015152,producer,South America,29009326.0
Peru,2010,244129.38,229000.2624,15000.0,2220.0,,,2.63,,,PE,-9.189967,-75.015152,producer,South America,29229572.0
Peru,2011,322351.776,281824.1799,15000.0,1440.0,,,,,,PE,-9.189967,-75.015152,producer,South America,29477721.0
Peru,2012,267002.868,258621.1153,15000.0,5580.0,,,2.92,,,PE,-9.189967,-75.015152,producer,South America,29749589.0
Peru,2013,246374.298,224164.5588,15000.0,4920.0,,,2.17,,,PE,-9.189967,-75.015152,producer,South America,30038809.0
Peru,2014,172993.74,163193.391,15000.0,3600.0,,,2.77,,,PE,-9.189967,-75.015152,producer,South America,30353951.0
Peru,2015,198213.252,167390.3484,15000.0,3000.0,,,2.3,,,PE,-9.189967,-75.015152,producer,South America,30711863.0
Peru,2016,253372.704,237575.0156,15000.0,2400.0,,,1.74,,,PE,-9.189967,-75.015152,producer,South America,31132779.0
Peru,2017,256744.992,236749.3937,15000.0,2400.0,,,,,,PE,-9.189967,-75.015152,producer,South America,31605486.0
Peru,2018,255800.346,243836.3197,15000.0,2400.0,,,,,,PE,-9.189967,-75.015152,producer,South America,32203944.0
Peru,2019,230182.902,226316.7529,15000.0,3120.0,,,,,,PE,-9.189967,-75.015152,producer,South America,32824861.0
Rwanda,1990,32092.5,46749.0,60.0,8040.0,,,1.64,,,RW,-1.940278,29.873888,producer,Africa,7319962.0
Rwanda,1991,29029.8,28438.8,60.0,540.0,,,1.11,,,RW,-1.940278,29.873888,producer,Africa,7485681.0
Rwanda,1992,38332.5,38671.5,60.0,600.0,,,1.08,,,RW,-1.940278,29.873888,producer,Africa,7657208.0
Rwanda,1993,26617.5,28843.5,60.0,360.0,,,1.0,,,RW,-1.940278,29.873888,producer,Africa,7904740.0
Rwanda,1994,1346.94,1801.44,60.0,72.0,,,1.09,,,RW,-1.940278,29.873888,producer,Africa,6732665.0
Rwanda,1995,19744.68,18833.94,60.0,18.0,,,1.21,,,RW,-1.940278,29.873888,producer,Africa,5686897.0
Rwanda,1996,17580.18,15918.36,60.0,640.74,,,1.22,,,RW,-1.940278,29.873888,producer,Africa,6715510.0
Rwanda,1997,11605.32,13076.94,180.0,907.62,,,1.24,,,RW,-1.940278,29.873888,producer,Africa,7666732.0
Rwanda,1998,13358.22,12856.32,180.0,113.4,,,1.23,,,RW,-1.940278,29.873888,producer,Africa,7914645.0
Rwanda,1999,18436.5,18841.14,120.0,138.36,,,1.0,,,RW,-1.940278,29.873888,producer,Africa,8009587.0
Rwanda,2000,16401.78,16209.48,120.0,42.6,,,0.75,,,RW,-1.940278,29.873888,producer,Africa,8109989.0
Rwanda,2001,17730.6,16726.38,120.0,,,,0.51,,,RW,-1.940278,29.873888,producer,Africa,8223941.0
Rwanda,2002,19180.8,19796.94,19.98,,,,0.39,,,RW,-1.940278,29.873888,producer,Africa,8372306.0
Rwanda,2003,15944.52,14725.56,19.98,655.5,,,0.55,,,RW,-1.940278,29.873888,producer,Africa,8567992.0
Rwanda,2004,26983.98,27026.64,60.0,537.42,,,0.65,,,RW,-1.940278,29.873888,producer,Africa,8791853.0
Rwanda,2005,20220.642,14135.95,60.0,,,,1.02,,,RW,-1.940278,29.873888,producer,Africa,9026299.0
Rwanda,2006,21060.78,23338.04792,60.0,3600.0,,,,,,RW,-1.940278,29.873888,producer,Africa,9270066.0
Rwanda,2007,13442.676,15332.14317,60.0,1020.0,,,,,,RW,-1.940278,29.873888,producer,Africa,9523168.0
Rwanda,2008,22123.692,19564.10759,60.0,1020.0,,,,,,RW,-1.940278,29.873888,producer,Africa,9781996.0
Rwanda,2009,15536.466,18258.97535,60.0,1680.0,,,,,,RW,-1.940278,29.873888,producer,Africa,10043737.0
Rwanda,2010,19375.146,17757.77597,60.0,1140.0,,,,,,RW,-1.940278,29.873888,producer,Africa,10309031.0
Rwanda,2011,15064.26,16608.70096,60.0,780.0,,,,,,RW,-1.940278,29.873888,producer,Africa,10576932.0
Rwanda,2012,15513.546,15050.67516,60.0,780.0,,,,,,RW,-1.940278,29.873888,producer,Africa,10840334.0
Rwanda,2013,15463.692,15256.00481,60.0,600.0,,,,,,RW,-1.940278,29.873888,producer,Africa,11101350.0
Rwanda,2014,14300.628,15340.96069,60.0,600.0,,,,,,RW,-1.940278,29.873888,producer,Africa,11368451.0
Rwanda,2015,17557.752,15761.01299,60.0,600.0,,,,,,RW,-1.940278,29.873888,producer,Africa,11642959.0
Rwanda,2016,13865.43,14660.12773,60.0,600.0,,,,,,RW,-1.940278,29.873888,producer,Africa,11930899.0
Rwanda,2017,15867.144,14756.47621,60.0,600.0,,,,,,RW,-1.940278,29.873888,producer,Africa,12230339.0
Rwanda,2018,22790.688,21022.33099,60.0,600.0,,,,,,RW,-1.940278,29.873888,producer,Africa,12531808.0
Rwanda,2019,20879.04,23331.96001,60.0,600.0,,,,,,RW,-1.940278,29.873888,producer,Africa,12835028.0
Timor-Leste,1990,,,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,758106.0
Timor-Leste,1991,,,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,772655.0
Timor-Leste,1992,,,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,783705.0
Timor-Leste,1993,,,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,795179.0
Timor-Leste,1994,,,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,807115.0
Timor-Leste,1995,,,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,819226.0
Timor-Leste,1996,,,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,831269.0
Timor-Leste,1997,,,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,843341.0
Timor-Leste,1998,,,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,855409.0
Timor-Leste,1999,,,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,866649.0
Timor-Leste,2000,427.674,71.7,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,878360.0
Timor-Leste,2001,1971.234,1899.878016,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,893001.0
Timor-Leste,2002,2208.558,1801.538016,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,909639.0
Timor-Leste,2003,2509.398,2754.441024,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,926721.0
Timor-Leste,2004,995.592,1346.171328,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,945989.0
Timor-Leste,2005,1411.368,1104.072282,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,969313.0
Timor-Leste,2006,2772.462,2958.092364,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,994564.0
Timor-Leste,2007,2178.192,1875.145266,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1019362.0
Timor-Leste,2008,2861.508,2976.451674,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1043076.0
Timor-Leste,2009,2814.756,2591.833668,,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1065540.0
Timor-Leste,2010,3606.102,4082.356068,29.4,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1088486.0
Timor-Leste,2011,2841.186,2323.270128,29.4,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1112976.0
Timor-Leste,2012,3644.898,3352.622982,29.4,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1137676.0
Timor-Leste,2013,4813.092,4214.39499,29.4,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1161555.0
Timor-Leste,2014,6655.452,6663.741798,29.4,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1184830.0
Timor-Leste,2015,3549.528,4061.160312,29.4,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1205813.0
Timor-Leste,2016,4921.236,4071.198492,29.4,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1224562.0
Timor-Leste,2017,3893.538,5176.67331,29.4,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1243235.0
Timor-Leste,2018,8345.796,7720.108002,29.4,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1261845.0
Timor-Leste,2019,6183.162,7031.863002,29.4,,,,,,,TL,-8.874217,125.727539,producer,Unknown,1280438.0
Zimbabwe,1990,15114.06,15046.32,480.0,9600.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,10113893.0
Zimbabwe,1991,12083.64,14359.44,480.0,7092.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,10377815.0
Zimbabwe,1992,4669.44,9739.08,480.0,5880.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,10641501.0
Zimbabwe,1993,696.0,4189.68,499.98,3194.58,,,,,,ZW,-19.015438,29.154857,producer,Africa,10794918.0
Zimbabwe,1994,6378.12,1904.64,499.98,,,,,,,ZW,-19.015438,29.154857,producer,Africa,10858594.0
Zimbabwe,1995,7838.64,9418.5,396.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,10994041.0
Zimbabwe,1996,10463.58,9021.72,240.0,575.64,,,,,,ZW,-19.015438,29.154857,producer,Africa,11178171.0
Zimbabwe,1997,7811.58,6540.48,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,11362401.0
Zimbabwe,1998,8967.0,9196.08,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,11548364.0
Zimbabwe,1999,7529.058,7885.32,240.0,600.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,11716454.0
Zimbabwe,2000,6511.38,7023.4368,240.0,600.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,11834676.0
Zimbabwe,2001,7262.52,6274.080006,240.0,600.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,11910978.0
Zimbabwe,2002,6607.26,7145.340006,240.0,600.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,11984644.0
Zimbabwe,2003,5498.94,5845.680006,240.0,600.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,12075828.0
Zimbabwe,2004,7218.798,6780.47997,240.0,600.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,12160881.0
Zimbabwe,2005,3955.794,4253.082966,240.0,600.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,12224753.0
Zimbabwe,2006,2708.94,3254.473986,240.0,600.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,12330490.0
Zimbabwe,2007,1874.646,1944.208008,240.0,300.0,,,,,,ZW,-19.015438,29.154857,producer,Africa,12450568.0
Zimbabwe,2008,1454.952,1386.035724,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,12550347.0
Zimbabwe,2009,1282.098,1108.713954,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,12679810.0
Zimbabwe,2010,605.154,446.06496,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,12839771.0
Zimbabwe,2011,531.384,273.732366,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,13025785.0
Zimbabwe,2012,439.248,240.212268,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,13265331.0
Zimbabwe,2013,518.49,130.84821,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,13555422.0
Zimbabwe,2014,900.744,678.13155,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,13855753.0
Zimbabwe,2015,857.016,664.140576,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,14154937.0
Zimbabwe,2016,907.098,737.224668,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,14452704.0
Zimbabwe,2017,408.114,140.951604,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,14751101.0
Zimbabwe,2018,592.716,288.318588,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,15052184.0
Zimbabwe,2019,544.704,376.098768,240.0,,,,,,,ZW,-19.015438,29.154857,producer,Africa,15354608.0
Congo,1990,175.44,100.8,180.0,720.0,,,0.42,,,,,,producer,Africa,2385435.0
Congo,1991,180.18,55.44,160.02,660.0,,,0.41,,,,,,producer,Africa,2452675.0
Congo,1992,190.26,20.16,160.02,660.0,,,0.44,,,,,,producer,Africa,2520958.0
Congo,1993,180.0,30.24,180.0,660.0,,,0.41,,,,,,producer,Africa,2594168.0
Congo,1994,455.1,61.02,180.0,660.0,,,0.19,,,,,,producer,Africa,2669220.0
Congo,1995,705.3,1148.94,180.0,,,,0.6,,,,,,producer,Africa,2742309.0
Congo,1996,831.6,758.04,180.0,,,,0.31,,,,,,producer,Africa,2816595.0
Congo,1997,196.2,160.2,180.0,,,,,,,,,,producer,Africa,2875037.0
Congo,1998,180.0,,180.0,,,,,,,,,,producer,Africa,2937166.0
Congo,1999,180.0,,180.0,,,,,,,,,,producer,Africa,3016659.0
Congo,2000,180.0,,180.0,,,,,,,,,,producer,Africa,3134030.0
Congo,2001,180.0,,180.0,,,,,,,,,,producer,Africa,3254101.0
Congo,2002,180.0,,180.0,,,,,,,,,,producer,Africa,3331158.0
Congo,2003,180.0,,180.0,,,,,,,,,,producer,Africa,3424653.0
Congo,2004,180.0,,180.0,,,,,,,,,,producer,Africa,3543012.0
Congo,2005,180.0,,180.0,,,,,,,,,,producer,Africa,3672839.0
Congo,2006,180.0,,180.0,,,,,,,,,,producer,Africa,3813323.0
